churn,MonthlyRevenue,TotalRecurringCharge,OverageMinutes,PercChangeRevenues,MonthlyMinutes,PercChangeMinutes,RoamingCalls,DroppedCalls,BlockedCalls,CustomerCareCalls,MonthsInService,CurrentEquipmentDays,HandsetPrice,HandsetRefurbished,HandsetWebCapable,AgeHH1,CreditRating,IncomeGroup,Occupation,ReferralsMadeBySubscriber
Yes,58.06,50.0,31.0,-8.1,532.0,-32.0,0.0,19.7,15.0,0.0,33,653.0,60,Yes,Yes,52.0,1-Highest,7,Other,1
Yes,49.6,39.0,0.0,-39.6,624.0,-624.0,0.0,6.0,9.7,0.3,35,533.0,60,No,Yes,0.0,1-Highest,0,Other,0
No,51.93,14.0,0.0,-51.9,192.0,-192.0,42.1,0.0,0.3,6.3,17,492.0,Unknown,No,Yes,34.0,5-Low,6,Other,0
No,42.84,50.0,6.0,5.0,552.0,-45.0,0.0,5.3,0.3,0.0,24,367.0,60,No,Yes,58.0,2-High,9,Professional,0
No,177.28,95.0,225.0,-27.9,1511.0,87.0,0.0,34.3,3.7,1.7,10,102.0,30,No,Yes,0.0,3-Good,0,Other,0
No,36.49,45.0,0.0,4.2,574.0,-248.0,1.4,3.7,1.7,0.0,33,16.0,200,No,Yes,50.0,1-Highest,6,Professional,0
Yes,14.0,10.0,0.0,0.0,49.0,-38.0,0.0,0.3,2.0,0.0,9,257.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,35.56,30.0,13.0,-5.6,134.0,-50.0,0.2,0.7,0.3,0.0,30,888.0,Unknown,No,Yes,38.0,1-Highest,9,Other,0
No,53.47,82.0,0.0,-2.5,678.0,134.0,0.0,34.3,2.3,3.0,8,230.0,Unknown,No,Yes,52.0,7-Lowest,6,Other,0
No,169.4,82.0,292.0,-80.8,1662.0,-100.0,1.6,21.0,1.3,9.3,39,83.0,150,No,Yes,0.0,5-Low,0,Other,0
No,41.52,50.0,0.0,-1.4,316.0,-136.0,0.0,4.0,0.3,0.0,48,749.0,30,No,Yes,38.0,1-Highest,7,Other,0
Yes,41.97,30.0,27.0,-8.0,188.0,-42.0,0.0,1.7,0.7,1.0,24,417.0,30,No,No,0.0,4-Medium,0,Other,0
Yes,88.39,45.0,124.0,-40.6,642.0,-112.0,0.0,2.0,0.0,0.0,11,313.0,Unknown,No,Yes,44.0,3-Good,7,Other,0
Yes,87.47,60.0,64.0,-3.8,1273.0,193.0,3.2,11.7,2.3,1.3,11,115.0,150,No,Yes,,2-High,0,Other,0
Yes,45.23,45.0,32.0,-10.2,932.0,-266.0,0.0,20.7,3.0,11.7,14,244.0,150,No,Yes,56.0,2-High,4,Clerical,1
No,34.99,45.0,0.0,0.0,180.0,1.0,0.0,7.7,0.7,0.0,21,270.0,10,No,Yes,0.0,4-Medium,0,Other,0
Yes,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,685.0,30,Yes,Yes,30.0,1-Highest,6,Other,0
No,73.64,80.0,12.0,10.2,148.0,49.0,0.2,2.3,0.7,0.0,40,222.0,30,No,Yes,44.0,1-Highest,6,Other,0
No,10.07,10.0,0.0,-0.1,65.0,2.0,0.0,0.0,4.3,0.0,8,245.0,Unknown,No,Yes,46.0,2-High,8,Professional,0
No,50.74,35.0,39.0,7.5,441.0,37.0,0.0,0.7,1.3,0.0,40,1193.0,Unknown,No,Yes,42.0,1-Highest,6,Other,0
Yes,30.0,30.0,0.0,,25.0,,0.0,0.0,0.3,0.0,32,983.0,Unknown,No,No,64.0,1-Highest,9,Other,0
No,50.67,45.0,24.0,31.1,364.0,278.0,0.0,9.0,2.7,0.7,8,243.0,Unknown,No,Yes,40.0,2-High,8,Other,0
No,13.92,10.0,0.0,0.9,442.0,2.0,2.6,6.0,0.3,0.0,23,96.0,60,No,Yes,54.0,3-Good,6,Professional,0
No,29.99,40.0,0.0,0.0,142.0,-67.0,0.0,1.0,0.3,2.7,16,469.0,Unknown,No,Yes,0.0,6-VeryLow,6,Other,0
No,30.26,30.0,0.0,-0.3,196.0,44.0,0.0,5.7,3.7,0.0,13,391.0,Unknown,Yes,Yes,52.0,2-High,6,Other,0
No,76.26,75.0,0.0,0.1,620.0,64.0,0.1,11.3,1.3,0.3,24,20.0,30,No,Yes,42.0,5-Low,9,Other,0
Yes,55.05,60.0,0.0,-5.1,702.0,10.0,3.4,8.3,12.7,1.0,18,408.0,60,Yes,Yes,46.0,5-Low,9,Other,0
No,102.26,54.0,123.0,-48.7,864.0,271.0,0.1,3.7,7.0,2.0,6,191.0,Unknown,Yes,Yes,0.0,5-Low,7,Other,0
No,38.99,45.0,0.0,0.0,374.0,-48.0,0.0,3.0,0.7,0.0,9,247.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,52.63,69.0,1.0,4.4,2040.0,-358.0,0.0,20.3,1.0,7.7,26,30.0,200,No,Yes,50.0,3-Good,4,Professional,0
No,214.44,220.0,4.0,3.0,1675.0,13.0,0.0,23.3,0.7,2.0,21,109.0,30,No,Yes,0.0,3-Good,0,Other,0
No,31.84,30.0,0.0,-0.3,198.0,-21.0,0.0,0.3,1.7,0.0,41,641.0,30,No,Yes,34.0,3-Good,5,Professional,0
No,74.99,85.0,0.0,0.0,467.0,44.0,0.0,5.3,0.0,0.0,30,282.0,30,No,Yes,64.0,1-Highest,6,Other,0
No,77.68,25.0,124.0,-117.0,602.0,-602.0,0.0,6.7,0.7,5.7,9,266.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
Yes,235.52,95.0,564.0,70.7,2659.0,708.0,0.0,18.3,1.0,1.3,25,264.0,30,No,Yes,28.0,4-Medium,5,Other,0
No,30.5,30.0,0.0,-0.5,101.0,-25.0,0.0,2.0,0.0,0.0,36,553.0,10,Yes,Yes,0.0,1-Highest,5,Other,0
No,28.39,22.0,0.0,-27.2,48.0,-27.0,3.7,1.0,0.0,0.0,17,505.0,Unknown,No,Yes,48.0,5-Low,6,Other,0
Yes,41.93,30.0,32.0,-7.1,245.0,258.0,0.1,2.7,15.7,5.3,11,65.0,30,No,Yes,24.0,4-Medium,6,Other,0
Yes,22.6,10.0,16.0,8.8,125.0,61.0,2.3,0.0,0.0,0.0,15,440.0,Unknown,No,Yes,36.0,2-High,9,Professional,0
No,30.98,40.0,0.0,0.0,115.0,-17.0,0.0,0.0,0.0,0.0,14,396.0,Unknown,No,Yes,58.0,2-High,9,Other,0
No,34.99,45.0,0.0,0.0,45.0,-25.0,0.0,0.7,0.0,0.0,13,381.0,Unknown,No,Yes,56.0,2-High,7,Professional,0
No,20.17,20.0,0.0,-0.2,12.0,11.0,0.0,0.0,0.3,0.0,31,943.0,Unknown,No,No,46.0,3-Good,6,Other,0
Yes,33.51,30.0,1.0,-0.5,90.0,-14.0,0.0,0.7,0.0,6.3,21,627.0,Unknown,No,No,0.0,2-High,0,Other,0
No,78.76,60.0,75.0,-23.1,675.0,-168.0,0.2,20.3,0.0,0.0,26,317.0,30,No,Yes,40.0,1-Highest,8,Professional,0
No,22.52,20.0,6.0,7.6,32.0,34.0,0.0,0.7,0.0,0.0,17,504.0,Unknown,No,Yes,72.0,2-High,6,Retired,0
Yes,50.44,60.0,0.0,-0.4,335.0,241.0,0.0,0.0,0.0,0.0,9,261.0,Unknown,No,Yes,30.0,2-High,2,Other,0
No,58.25,72.0,0.0,14.0,740.0,-8.0,0.5,10.7,3.7,0.3,13,384.0,Unknown,No,Yes,42.0,2-High,4,Other,0
No,75.98,85.0,0.0,0.0,611.0,99.0,0.0,0.7,2.0,0.0,39,417.0,30,No,Yes,50.0,3-Good,6,Professional,0
No,17.4,17.0,0.0,-0.4,14.0,-5.0,0.0,1.0,0.0,0.0,25,743.0,Unknown,No,No,,1-Highest,0,Other,0
No,12.32,10.0,8.0,-2.3,264.0,54.0,0.0,1.3,0.0,0.0,13,370.0,Unknown,No,Yes,24.0,2-High,5,Other,0
No,35.7,45.0,0.0,-0.7,171.0,-79.0,0.7,0.7,1.3,0.3,33,529.0,30,No,Yes,66.0,3-Good,7,Retired,0
No,171.26,95.0,260.0,49.9,1758.0,304.0,0.0,14.7,2.0,11.0,9,36.0,130,No,Yes,84.0,4-Medium,4,Other,0
Yes,30.48,40.0,0.0,-0.5,188.0,-110.0,0.0,0.0,0.0,0.0,11,322.0,Unknown,Yes,No,58.0,1-Highest,9,Professional,0
Yes,43.81,45.0,0.0,-0.4,181.0,-46.0,4.5,7.3,6.7,0.3,13,388.0,Unknown,No,Yes,26.0,5-Low,3,Other,0
Yes,40.89,40.0,19.0,-5.1,451.0,-42.0,0.0,1.3,0.0,2.3,11,332.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,28.62,30.0,0.0,-0.4,140.0,-90.0,0.4,1.0,0.3,0.0,33,530.0,30,Yes,Yes,0.0,1-Highest,0,Other,0
Yes,50.79,50.0,0.0,-0.3,488.0,-57.0,0.2,3.0,30.7,9.7,13,408.0,Unknown,No,Yes,50.0,5-Low,7,Professional,0
No,34.99,45.0,0.0,0.0,152.0,-36.0,0.0,2.7,5.0,0.0,11,306.0,Unknown,No,Yes,66.0,2-High,4,Other,0
No,72.62,34.0,105.0,-72.6,604.0,-604.0,0.0,12.7,3.7,16.3,9,258.0,150,No,Yes,46.0,5-Low,7,Other,0
No,137.13,45.0,244.0,4.7,793.0,59.0,0.0,5.7,5.3,4.7,10,182.0,130,Yes,Yes,44.0,7-Lowest,6,Other,0
No,29.99,40.0,0.0,0.0,32.0,-8.0,0.0,0.0,0.0,0.0,16,460.0,Unknown,No,Yes,42.0,2-High,8,Professional,0
No,70.02,60.0,28.0,-15.5,1292.0,-84.0,0.0,19.0,1.0,12.3,19,586.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,73.89,30.0,110.0,-43.9,286.0,-188.0,5.5,2.7,0.7,0.0,31,533.0,30,No,Yes,46.0,3-Good,4,Professional,0
Yes,29.99,50.0,0.0,0.0,104.0,18.0,0.0,2.7,0.0,0.0,33,738.0,10,No,No,,1-Highest,0,Other,0
No,39.24,45.0,0.0,0.7,269.0,5.0,0.0,0.0,1.3,2.3,14,394.0,60,No,Yes,32.0,4-Medium,6,Other,0
No,55.01,33.0,80.0,-87.3,1102.0,-1086.0,0.0,54.0,6.0,39.7,7,196.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,12.98,10.0,12.0,-3.0,140.0,-130.0,0.0,5.0,1.7,0.0,6,188.0,Unknown,No,Yes,,6-VeryLow,0,Other,0
No,36.91,45.0,0.0,-1.9,42.0,-1.0,1.9,2.3,0.0,0.0,24,723.0,Unknown,No,Yes,64.0,2-High,4,Other,0
No,4.38,2.0,0.0,-4.4,14.0,-14.0,0.3,1.0,0.0,3.3,7,111.0,200,No,Yes,52.0,4-Medium,3,Other,0
No,75.0,75.0,0.0,0.0,488.0,166.0,0.0,2.0,6.0,0.0,15,451.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,72.59,50.0,62.0,40.6,1054.0,206.0,0.0,7.0,8.3,0.0,17,133.0,150,No,Yes,28.0,2-High,1,Other,0
Yes,33.52,30.0,0.0,-0.3,53.0,-15.0,0.0,0.3,4.3,0.0,19,565.0,Unknown,No,Yes,44.0,2-High,7,Other,0
Yes,222.03,64.0,299.0,-222.0,736.0,-683.0,0.0,11.3,1.7,7.3,13,122.0,130,No,Yes,48.0,3-Good,3,Other,0
No,35.8,44.0,0.0,1.2,474.0,-90.0,0.0,1.3,18.0,6.3,7,214.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,130.93,50.0,287.0,3.9,1063.0,-23.0,0.0,13.0,1.7,1.7,19,568.0,Unknown,No,No,42.0,3-Good,6,Professional,0
Yes,93.03,40.0,119.0,7.3,1129.0,-22.0,0.5,5.3,5.7,0.3,8,98.0,30,No,Yes,0.0,4-Medium,0,Other,0
No,32.74,32.0,0.0,-0.2,259.0,26.0,0.0,4.3,0.0,0.0,26,762.0,Unknown,No,No,50.0,2-High,7,Clerical,0
No,45.93,35.0,20.0,-6.1,356.0,-202.0,0.0,8.7,1.3,0.0,23,710.0,Unknown,No,Yes,54.0,2-High,6,Other,0
No,48.83,52.0,0.0,-15.5,561.0,283.0,0.0,0.0,0.0,0.0,14,425.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,60.85,70.0,0.0,-0.9,128.0,-13.0,0.6,0.7,0.0,0.0,27,184.0,30,No,Yes,56.0,1-Highest,6,Professional,0
Yes,31.3,30.0,2.0,-1.3,180.0,-38.0,0.0,0.3,0.0,0.0,17,497.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
No,56.5,37.0,63.0,55.1,455.0,259.0,0.0,3.0,8.0,14.0,11,94.0,150,No,Yes,0.0,3-Good,0,Other,0
Yes,55.37,30.0,73.0,65.4,430.0,170.0,0.0,5.7,0.7,0.0,34,1046.0,Unknown,No,Yes,34.0,1-Highest,5,Professional,0
No,38.84,45.0,9.0,10.6,258.0,67.0,0.0,1.3,1.3,0.0,9,250.0,Unknown,No,Yes,62.0,2-High,4,Professional,0
Yes,81.93,60.0,104.0,56.9,1585.0,711.0,0.0,11.0,8.3,2.0,22,478.0,30,Yes,No,20.0,4-Medium,6,Other,0
No,78.69,10.0,270.0,-28.0,1329.0,-204.0,9.0,6.7,15.3,0.0,19,397.0,80,Yes,Yes,48.0,3-Good,7,Other,0
No,16.62,26.0,0.0,16.6,38.0,-22.0,0.0,1.3,0.7,1.0,22,676.0,Unknown,No,Yes,26.0,3-Good,6,Other,0
No,31.18,30.0,3.0,-1.2,176.0,-8.0,0.0,0.7,2.3,2.0,33,992.0,Unknown,No,Yes,30.0,1-Highest,4,Other,0
Yes,52.58,50.0,0.0,-2.6,146.0,-49.0,0.0,1.7,14.0,0.0,13,405.0,Unknown,No,Yes,46.0,2-High,9,Professional,0
No,79.32,48.0,74.0,-23.2,1022.0,-136.0,0.0,7.0,12.0,8.7,7,198.0,Unknown,No,Yes,46.0,6-VeryLow,3,Other,0
No,50.29,50.0,0.0,-0.3,311.0,90.0,0.3,6.7,0.7,0.0,25,744.0,Unknown,No,Yes,30.0,2-High,6,Other,0
Yes,53.42,50.0,0.0,-2.4,286.0,-9.0,0.0,2.7,0.3,0.0,18,456.0,80,No,Yes,32.0,4-Medium,7,Other,0
No,63.8,70.0,9.0,-3.8,348.0,12.0,0.6,8.3,5.0,0.0,7,207.0,Unknown,No,Yes,70.0,2-High,8,Retired,0
Yes,90.46,30.0,165.0,-55.5,337.0,-201.0,0.0,6.7,1.3,0.0,20,601.0,Unknown,No,Yes,48.0,2-High,7,Other,0
Yes,35.16,44.0,2.0,7.6,380.0,224.0,0.0,0.0,0.0,0.0,15,449.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,34.73,30.0,4.0,-0.7,304.0,2.0,0.0,0.7,1.7,0.0,23,285.0,30,No,Yes,52.0,2-High,6,Other,0
No,55.65,45.0,0.0,-43.6,764.0,-214.0,0.0,0.3,1.3,1.3,20,469.0,150,Yes,Yes,0.0,4-Medium,0,Other,0
No,113.36,50.0,184.0,15.4,864.0,55.0,2.2,4.3,4.0,0.3,20,598.0,Unknown,No,Yes,38.0,2-High,6,Other,0
No,40.34,35.0,13.0,-4.4,385.0,-85.0,0.0,8.0,3.7,0.7,19,558.0,Unknown,No,Yes,24.0,4-Medium,3,Crafts,0
No,36.48,45.0,0.0,2.5,122.0,118.0,0.0,0.0,0.0,0.0,12,351.0,Unknown,No,Yes,54.0,2-High,9,Professional,0
No,88.88,55.0,112.0,4.1,597.0,90.0,0.0,13.0,6.3,0.0,13,195.0,10,No,Yes,0.0,1-Highest,0,Other,0
Yes,41.32,35.0,0.0,-3.3,236.0,-148.0,0.0,7.3,0.7,0.0,23,711.0,Unknown,No,Yes,26.0,3-Good,0,Other,0
Yes,34.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,245.0,Unknown,No,No,58.0,4-Medium,4,Professional,0
No,101.91,56.0,117.0,-49.0,1118.0,222.0,10.8,3.7,7.7,10.7,10,84.0,150,Yes,Yes,0.0,5-Low,0,Other,0
No,60.76,50.0,0.0,-6.2,296.0,-53.0,9.8,3.7,0.0,0.0,24,715.0,Unknown,No,No,0.0,1-Highest,0,Other,0
No,59.24,28.0,64.0,-20.6,193.0,-7.0,0.0,5.0,3.3,28.3,19,575.0,Unknown,No,Yes,0.0,5-Low,4,Other,0
Yes,33.03,40.0,7.0,-3.0,365.0,-92.0,0.0,7.7,0.7,2.0,10,292.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
No,56.95,30.0,77.0,-27.0,228.0,-121.0,0.0,0.0,2.0,0.0,22,550.0,80,No,Yes,44.0,2-High,4,Retired,0
No,54.34,24.0,0.0,-33.6,28.0,14.0,0.0,0.3,0.0,0.0,42,80.0,30,Yes,Yes,34.0,7-Lowest,7,Other,0
Yes,53.04,60.0,4.0,0.9,959.0,-126.0,1.6,7.7,0.3,1.0,21,605.0,60,No,Yes,30.0,2-High,8,Other,0
Yes,29.99,40.0,0.0,0.0,65.0,14.0,0.0,0.0,0.0,0.0,12,353.0,Unknown,No,Yes,80.0,2-High,4,Other,0
Yes,49.89,30.0,56.0,22.6,863.0,81.0,0.0,2.7,24.7,0.0,21,173.0,30,No,Yes,38.0,3-Good,6,Professional,0
No,10.22,10.0,1.0,-0.2,48.0,6.0,0.0,0.0,1.3,0.0,17,502.0,Unknown,No,Yes,52.0,2-High,9,Other,0
Yes,50.49,50.0,0.0,-0.5,197.0,-197.0,0.0,3.0,0.3,0.0,22,659.0,Unknown,No,Yes,34.0,2-High,7,Professional,0
Yes,67.28,30.0,121.0,-20.1,452.0,-14.0,0.1,1.7,3.3,1.3,21,627.0,60,No,Yes,36.0,2-High,7,Other,0
No,59.33,46.0,63.0,7.2,424.0,127.0,1.2,8.3,5.0,0.0,13,384.0,Unknown,No,Yes,0.0,5-Low,3,Other,0
No,51.24,50.0,0.0,1.7,407.0,100.0,0.0,6.0,1.3,2.7,7,192.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,19.99,20.0,0.0,0.0,47.0,17.0,0.0,0.0,0.0,0.0,10,293.0,Unknown,No,Yes,40.0,2-High,3,Crafts,0
No,30.14,25.0,12.0,-5.2,139.0,-68.0,0.0,2.3,2.3,0.0,23,702.0,Unknown,No,Yes,32.0,7-Lowest,6,Other,0
Yes,92.57,60.0,112.0,84.9,1136.0,419.0,0.9,11.3,1.3,5.0,7,74.0,200,Yes,Yes,0.0,5-Low,6,Other,0
Yes,29.99,30.0,0.0,0.0,113.0,65.0,0.0,0.0,0.0,0.0,12,352.0,Unknown,No,Yes,34.0,1-Highest,8,Other,0
No,71.88,50.0,81.0,73.7,864.0,428.0,0.0,3.7,9.0,3.0,7,194.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,1
Yes,35.06,40.0,13.0,13.1,181.0,78.0,0.0,1.3,4.7,0.0,13,383.0,Unknown,No,Yes,24.0,2-High,0,Other,0
No,61.6,40.0,65.0,6.4,483.0,112.0,0.9,2.3,1.7,6.3,25,383.0,30,No,Yes,0.0,4-Medium,0,Other,0
No,89.3,38.0,144.0,-48.3,636.0,152.0,0.0,20.3,7.3,2.3,28,850.0,Unknown,No,Yes,48.0,6-VeryLow,4,Crafts,0
No,38.59,30.0,12.0,-4.8,231.0,-7.0,0.8,1.3,0.0,0.0,33,447.0,30,No,Yes,34.0,5-Low,5,Professional,2
No,35.4,45.0,0.0,-0.4,363.0,-65.0,0.0,10.7,9.7,43.7,7,209.0,Unknown,No,Yes,,2-High,0,Other,0
No,37.18,45.0,0.0,-1.2,76.0,21.0,1.0,3.0,0.0,0.0,8,238.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,64.65,60.0,0.0,-9.1,316.0,-237.0,2.1,8.0,1.3,1.3,19,549.0,Unknown,No,Yes,0.0,4-Medium,7,Other,0
No,35.58,45.0,0.0,0.4,177.0,-20.0,0.1,1.0,3.7,0.0,22,642.0,Unknown,No,No,,3-Good,0,Other,0
No,29.24,30.0,0.0,-0.7,204.0,-100.0,0.0,2.3,2.3,0.0,21,635.0,Unknown,No,Yes,26.0,4-Medium,9,Other,0
No,38.18,27.0,0.0,-3.2,58.0,110.0,0.0,0.3,1.3,0.0,35,107.0,60,No,Yes,48.0,4-Medium,6,Other,0
No,59.56,50.0,0.0,2.7,488.0,-84.0,5.6,0.0,0.0,0.0,35,228.0,30,No,Yes,40.0,1-Highest,6,Professional,0
Yes,79.53,85.0,16.0,7.9,544.0,45.0,1.1,6.7,0.3,0.0,16,490.0,Unknown,No,Yes,28.0,2-High,6,Other,0
No,39.55,45.0,0.0,-0.6,545.0,-67.0,0.0,11.0,1.7,12.7,6,189.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,63.27,58.0,0.0,7.3,754.0,130.0,0.0,2.0,12.0,0.0,31,222.0,10,Yes,No,42.0,3-Good,1,Other,0
No,10.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10,293.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,51.63,50.0,0.0,-0.9,196.0,-8.0,0.2,0.7,18.3,0.0,19,567.0,Unknown,No,Yes,52.0,2-High,8,Crafts,1
No,72.67,30.0,136.0,62.0,438.0,192.0,0.3,1.0,2.0,0.0,34,551.0,30,No,Yes,38.0,1-Highest,4,Other,0
No,103.82,95.0,79.0,-17.8,1684.0,-983.0,0.0,31.3,4.3,3.0,7,117.0,130,No,Yes,0.0,7-Lowest,1,Other,0
No,10.0,10.0,0.0,0.0,14.0,5.0,0.0,0.3,0.0,0.0,16,472.0,Unknown,No,Yes,34.0,2-High,6,Professional,0
Yes,25.04,20.0,10.0,-5.1,69.0,-30.0,0.0,0.7,0.7,0.7,37,1124.0,Unknown,No,No,46.0,2-High,6,Self,0
No,58.93,60.0,17.0,0.1,1300.0,390.0,0.7,34.3,5.7,9.0,21,352.0,80,Yes,Yes,40.0,2-High,2,Other,0
Yes,72.6,70.0,0.0,5.8,366.0,-158.0,2.1,6.7,1.0,0.0,25,733.0,Unknown,No,No,54.0,2-High,9,Other,0
Yes,137.75,55.0,210.0,70.9,1178.0,226.0,2.6,4.3,17.0,4.7,7,189.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,26.37,26.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,33,1011.0,Unknown,No,No,36.0,5-Low,6,Other,0
No,30.0,30.0,0.0,0.0,117.0,16.0,0.0,0.3,0.3,0.0,16,459.0,Unknown,No,Yes,42.0,2-High,5,Other,0
No,37.99,45.0,0.0,0.0,244.0,-93.0,0.0,1.3,0.7,0.0,18,524.0,Unknown,No,Yes,34.0,4-Medium,5,Crafts,0
No,70.55,70.0,32.0,-10.6,416.0,94.0,0.0,4.0,25.7,3.0,13,397.0,Unknown,No,Yes,44.0,2-High,6,Other,0
No,40.91,30.0,21.0,-9.3,208.0,-86.0,0.0,5.7,0.3,0.0,35,1041.0,Unknown,No,Yes,40.0,1-Highest,9,Student,0
No,25.24,30.0,3.0,-1.3,12.0,-10.0,0.0,0.3,0.0,0.0,9,269.0,Unknown,No,Yes,58.0,4-Medium,4,Other,0
Yes,43.56,45.0,24.0,-8.6,299.0,-66.0,0.0,1.3,0.0,0.0,14,233.0,30,No,Yes,0.0,5-Low,0,Professional,0
No,49.52,55.0,4.0,6.7,1016.0,474.0,0.0,0.0,0.0,0.0,21,369.0,80,No,Yes,0.0,2-High,0,Other,0
Yes,17.5,8.0,25.0,-17.5,443.0,-357.0,0.0,1.7,1.3,0.3,16,460.0,Unknown,No,Yes,28.0,2-High,1,Other,0
Yes,16.87,10.0,0.0,-6.1,296.0,-270.0,0.0,5.7,7.0,0.3,15,432.0,Unknown,No,Yes,26.0,2-High,4,Other,0
Yes,35.21,32.0,0.0,8.2,49.0,6.0,2.7,2.0,0.0,0.0,41,1218.0,Unknown,No,Yes,38.0,1-Highest,3,Other,0
No,34.16,50.0,4.0,11.4,216.0,89.0,0.0,0.0,0.0,0.0,29,521.0,30,No,Yes,46.0,4-Medium,2,Other,0
No,106.08,75.0,47.0,30.0,1071.0,430.0,1.3,4.3,4.0,0.0,36,417.0,150,No,Yes,36.0,1-Highest,9,Other,0
No,34.99,45.0,0.0,0.0,1041.0,-41.0,0.0,1.7,5.0,16.7,25,506.0,60,Yes,Yes,0.0,2-High,0,Other,0
No,35.98,35.0,2.0,-0.2,68.0,11.0,0.0,0.0,0.0,0.0,22,243.0,10,No,Yes,0.0,7-Lowest,6,Other,0
No,26.25,27.0,4.0,20.3,184.0,-101.0,0.0,1.7,3.7,3.7,11,328.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
Yes,71.24,75.0,0.0,0.0,474.0,-131.0,0.0,5.3,0.0,0.0,24,717.0,Unknown,No,Yes,0.0,3-Good,1,Other,0
No,73.49,40.0,82.0,-33.5,609.0,-161.0,0.4,15.7,1.0,1.7,25,659.0,150,No,Yes,0.0,7-Lowest,0,Other,0
No,109.89,38.0,180.0,78.9,776.0,436.0,0.0,0.7,1.3,0.0,37,292.0,30,No,Yes,62.0,1-Highest,5,Retired,0
No,10.25,10.0,0.0,-0.2,326.0,-99.0,0.0,0.0,0.0,0.0,22,166.0,80,No,Yes,58.0,2-High,8,Professional,0
No,10.0,10.0,0.0,0.0,20.0,-6.0,0.0,0.0,0.0,0.0,38,503.0,10,Yes,No,0.0,1-Highest,9,Homemaker,0
No,30.51,30.0,0.0,0.5,39.0,-1.0,0.0,0.0,0.0,0.0,31,928.0,Unknown,No,No,48.0,1-Highest,6,Professional,0
Yes,21.56,10.0,24.0,29.0,706.0,-132.0,0.3,2.0,5.0,0.0,11,182.0,150,Yes,Yes,34.0,3-Good,5,Professional,0
No,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1354.0,Unknown,No,No,72.0,1-Highest,5,Retired,0
Yes,70.73,80.0,0.0,-0.7,290.0,-29.0,0.0,3.3,0.7,0.3,27,673.0,60,No,Yes,0.0,1-Highest,0,Other,0
Yes,35.76,30.0,0.0,1.9,247.0,-34.0,0.0,7.0,4.0,0.0,45,331.0,30,No,Yes,30.0,1-Highest,4,Other,0
No,73.83,73.0,17.0,11.7,1438.0,327.0,0.6,55.3,11.7,22.7,15,57.0,10,No,Yes,32.0,5-Low,5,Other,1
No,129.09,85.0,118.0,-43.7,1894.0,-333.0,0.7,24.0,2.0,0.3,13,389.0,Unknown,No,Yes,,2-High,0,Other,0
No,88.11,37.0,86.0,-55.3,232.0,-160.0,11.3,4.7,2.0,2.0,8,219.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,23.99,10.0,3.0,7.0,698.0,163.0,0.0,2.0,10.3,0.0,17,102.0,10,No,Yes,0.0,5-Low,0,Other,0
Yes,125.04,50.0,234.0,-30.2,947.0,-99.0,0.0,24.3,2.0,4.0,15,446.0,Unknown,Yes,No,0.0,5-Low,0,Other,0
No,49.99,60.0,0.0,0.0,259.0,-29.0,0.0,3.0,0.0,0.0,8,220.0,Unknown,No,Yes,42.0,4-Medium,6,Other,0
Yes,76.81,77.0,6.0,-8.5,586.0,-72.0,2.2,0.3,11.3,0.0,7,184.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,47.8,45.0,36.0,-5.8,1152.0,-50.0,0.0,2.3,14.7,19.0,24,117.0,100,No,Yes,48.0,3-Good,9,Professional,0
Yes,47.9,30.0,40.0,23.0,466.0,230.0,0.0,18.7,0.0,0.0,13,11.0,60,No,Yes,50.0,2-High,9,Other,0
No,37.82,34.0,0.0,-3.0,244.0,44.0,0.0,1.7,3.3,8.3,10,211.0,150,No,Yes,20.0,7-Lowest,2,Other,0
